student_id,academic_cycle_name,course_code,section_number,period_start,period_end,room_no,teacher_id,max_enrollment,rotation_day
240453,2025-2026,PE-902,C,Period 3,,305,TCH024,25,
240454,2025-2026,PE-902,C,Period 3,,305,TCH024,25,
240455,2025-2026,PE-902,C,Period 3,,305,TCH024,25,
240456,2025-2026,PE-902,C,Period 3,,305,TCH024,25,
240457,2025-2026,PE-902,C,Period 3,,305,TCH024,25,
240458,2025-2026,PE-902,C,Period 3,,305,TCH024,25,
240459,2025-2026,PE-902,C,Period 3,,305,TCH024,25,
240460,2025-2026,PE-902,C,Period 3,,305,TCH024,25,
240461,2025-2026,PE-902,C,Period 3,,305,TCH024,25,
240462,2025-2026,PE-902,C,Period 3,,305,TCH024,25,
240463,2025-2026,PE-902,C,Period 3,,305,TCH024,25,
240464,2025-2026,PE-902,C,Period 3,,305,TCH024,25,
240465,2025-2026,PE-902,C,Period 3,,305,TCH024,25,
240466,2025-2026,PE-902,C,Period 3,,305,TCH024,25,
240467,2025-2026,PE-902,C,Period 3,,305,TCH024,25,
240468,2025-2026,PE-902,C,Period 3,,305,TCH024,25,
240469,2025-2026,PE-902,C,Period 3,,305,TCH024,25,
240470,2025-2026,PE-902,C,Period 3,,305,TCH024,25,
240471,2025-2026,PE-902,C,Period 3,,305,TCH024,25,
240472,2025-2026,PE-902,C,Period 3,,305,TCH024,25,
240473,2025-2026,PE-902,C,Period 3,,305,TCH024,25,
240474,2025-2026,PE-902,C,Period 3,,305,TCH024,25,
240475,2025-2026,PE-902,C,Period 3,,305,TCH024,25,
240476,2025-2026,PE-902,D,Period 4,,306,TCH025,25,
240477,2025-2026,PE-902,D,Period 4,,306,TCH025,25,
240478,2025-2026,PE-902,D,Period 4,,306,TCH025,25,
240479,2025-2026,PE-902,D,Period 4,,306,TCH025,25,
240480,2025-2026,PE-902,D,Period 4,,306,TCH025,25,
240481,2025-2026,PE-902,D,Period 4,,306,TCH025,25,
240482,2025-2026,PE-902,D,Period 4,,306,TCH025,25,
240483,2025-2026,PE-902,D,Period 4,,306,TCH025,25,
240484,2025-2026,PE-902,D,Period 4,,306,TCH025,25,
240485,2025-2026,PE-902,D,Period 4,,306,TCH025,25,
240486,2025-2026,PE-902,D,Period 4,,306,TCH025,25,
240487,2025-2026,PE-902,D,Period 4,,306,TCH025,25,
240488,2025-2026,PE-902,D,Period 4,,306,TCH025,25,
240489,2025-2026,PE-902,D,Period 4,,306,TCH025,25,
240490,2025-2026,PE-902,D,Period 4,,306,TCH025,25,
240491,2025-2026,PE-902,D,Period 4,,306,TCH025,25,
240492,2025-2026,PE-902,D,Period 4,,306,TCH025,25,
240493,2025-2026,PE-902,D,Period 4,,306,TCH025,25,
240494,2025-2026,PE-902,D,Period 4,,306,TCH025,25,
240495,2025-2026,PE-902,D,Period 4,,306,TCH025,25,
240496,2025-2026,PE-902,D,Period 4,,306,TCH025,25,
240497,2025-2026,PE-902,D,Period 4,,306,TCH025,25,
240498,2025-2026,PE-902,D,Period 4,,306,TCH025,25,
240499,2025-2026,PE-902,D,Period 4,,306,TCH025,25,
240500,2025-2026,PE-902,D,Period 4,,306,TCH025,25,
240001,2025-2026,PE-902,E,Period 5,,307,TCH001,25,
240002,2025-2026,PE-902,E,Period 5,,307,TCH001,25,
240003,2025-2026,PE-902,E,Period 5,,307,TCH001,25,
240004,2025-2026,PE-902,E,Period 5,,307,TCH001,25,
240005,2025-2026,PE-902,E,Period 5,,307,TCH001,25,
240006,2025-2026,PE-902,E,Period 5,,307,TCH001,25,
240007,2025-2026,PE-902,E,Period 5,,307,TCH001,25,
240008,2025-2026,PE-902,E,Period 5,,307,TCH001,25,
240009,2025-2026,PE-902,E,Period 5,,307,TCH001,25,
240010,2025-2026,PE-902,E,Period 5,,307,TCH001,25,
240011,2025-2026,PE-902,E,Period 5,,307,TCH001,25,
240012,2025-2026,PE-902,E,Period 5,,307,TCH001,25,
240013,2025-2026,PE-902,E,Period 5,,307,TCH001,25,
240014,2025-2026,PE-902,E,Period 5,,307,TCH001,25,
240015,2025-2026,PE-902,E,Period 5,,307,TCH001,25,
240016,2025-2026,PE-902,E,Period 5,,307,TCH001,25,
240017,2025-2026,PE-902,E,Period 5,,307,TCH001,25,
240018,2025-2026,PE-902,E,Period 5,,307,TCH001,25,
240019,2025-2026,PE-902,E,Period 5,,307,TCH001,25,
240020,2025-2026,PE-902,E,Period 5,,307,TCH001,25,
240021,2025-2026,PE-902,E,Period 5,,307,TCH001,25,
240022,2025-2026,PE-902,E,Period 5,,307,TCH001,25,
240023,2025-2026,PE-902,E,Period 5,,307,TCH001,25,
240024,2025-2026,PE-902,E,Period 5,,307,TCH001,25,
240025,2025-2026,PE-902,E,Period 5,,307,TCH001,25,
240026,2025-2026,PE-903,A,Period 1,,308,TCH002,25,
240027,2025-2026,PE-903,A,Period 1,,308,TCH002,25,
240028,2025-2026,PE-903,A,Period 1,,308,TCH002,25,
240029,2025-2026,PE-903,A,Period 1,,308,TCH002,25,
240030,2025-2026,PE-903,A,Period 1,,308,TCH002,25,
240031,2025-2026,PE-903,A,Period 1,,308,TCH002,25,
240032,2025-2026,PE-903,A,Period 1,,308,TCH002,25,
240033,2025-2026,PE-903,A,Period 1,,308,TCH002,25,
240034,2025-2026,PE-903,A,Period 1,,308,TCH002,25,
240035,2025-2026,PE-903,A,Period 1,,308,TCH002,25,
240036,2025-2026,PE-903,A,Period 1,,308,TCH002,25,
240037,2025-2026,PE-903,A,Period 1,,308,TCH002,25,
240038,2025-2026,PE-903,A,Period 1,,308,TCH002,25,
240039,2025-2026,PE-903,A,Period 1,,308,TCH002,25,
240040,2025-2026,PE-903,A,Period 1,,308,TCH002,25,
240041,2025-2026,PE-903,A,Period 1,,308,TCH002,25,
240042,2025-2026,PE-903,A,Period 1,,308,TCH002,25,
240043,2025-2026,PE-903,A,Period 1,,308,TCH002,25,
240044,2025-2026,PE-903,A,Period 1,,308,TCH002,25,
240045,2025-2026,PE-903,A,Period 1,,308,TCH002,25,
240046,2025-2026,PE-903,A,Period 1,,308,TCH002,25,
240047,2025-2026,PE-903,A,Period 1,,308,TCH002,25,
240048,2025-2026,PE-903,A,Period 1,,308,TCH002,25,
240049,2025-2026,PE-903,A,Period 1,,308,TCH002,25,
240050,2025-2026,PE-903,A,Period 1,,308,TCH002,25,
240051,2025-2026,PE-903,B,Period 2,,309,TCH003,25,
240052,2025-2026,PE-903,B,Period 2,,309,TCH003,25,
240053,2025-2026,PE-903,B,Period 2,,309,TCH003,25,
240054,2025-2026,PE-903,B,Period 2,,309,TCH003,25,
240055,2025-2026,PE-903,B,Period 2,,309,TCH003,25,
240056,2025-2026,PE-903,B,Period 2,,309,TCH003,25,
240057,2025-2026,PE-903,B,Period 2,,309,TCH003,25,
240058,2025-2026,PE-903,B,Period 2,,309,TCH003,25,
240059,2025-2026,PE-903,B,Period 2,,309,TCH003,25,
240060,2025-2026,PE-903,B,Period 2,,309,TCH003,25,
240061,2025-2026,PE-903,B,Period 2,,309,TCH003,25,
240062,2025-2026,PE-903,B,Period 2,,309,TCH003,25,
240063,2025-2026,PE-903,B,Period 2,,309,TCH003,25,
240064,2025-2026,PE-903,B,Period 2,,309,TCH003,25,
240065,2025-2026,PE-903,B,Period 2,,309,TCH003,25,
240066,2025-2026,PE-903,B,Period 2,,309,TCH003,25,
240067,2025-2026,PE-903,B,Period 2,,309,TCH003,25,
240068,2025-2026,PE-903,B,Period 2,,309,TCH003,25,
240069,2025-2026,PE-903,B,Period 2,,309,TCH003,25,
240070,2025-2026,PE-903,B,Period 2,,309,TCH003,25,
240071,2025-2026,PE-903,B,Period 2,,309,TCH003,25,
240072,2025-2026,PE-903,B,Period 2,,309,TCH003,25,
240073,2025-2026,PE-903,B,Period 2,,309,TCH003,25,
240074,2025-2026,PE-903,B,Period 2,,309,TCH003,25,
240075,2025-2026,PE-903,B,Period 2,,309,TCH003,25,
240076,2025-2026,PE-903,C,Period 3,,310,TCH004,25,
240077,2025-2026,PE-903,C,Period 3,,310,TCH004,25,
240078,2025-2026,PE-903,C,Period 3,,310,TCH004,25,
240079,2025-2026,PE-903,C,Period 3,,310,TCH004,25,
240080,2025-2026,PE-903,C,Period 3,,310,TCH004,25,
240081,2025-2026,PE-903,C,Period 3,,310,TCH004,25,
240082,2025-2026,PE-903,C,Period 3,,310,TCH004,25,
240083,2025-2026,PE-903,C,Period 3,,310,TCH004,25,
240084,2025-2026,PE-903,C,Period 3,,310,TCH004,25,
240085,2025-2026,PE-903,C,Period 3,,310,TCH004,25,
240086,2025-2026,PE-903,C,Period 3,,310,TCH004,25,
240087,2025-2026,PE-903,C,Period 3,,310,TCH004,25,
240088,2025-2026,PE-903,C,Period 3,,310,TCH004,25,
240089,2025-2026,PE-903,C,Period 3,,310,TCH004,25,
240090,2025-2026,PE-903,C,Period 3,,310,TCH004,25,
240091,2025-2026,PE-903,C,Period 3,,310,TCH004,25,
240092,2025-2026,PE-903,C,Period 3,,310,TCH004,25,
240093,2025-2026,PE-903,C,Period 3,,310,TCH004,25,
240094,2025-2026,PE-903,C,Period 3,,310,TCH004,25,
240095,2025-2026,PE-903,C,Period 3,,310,TCH004,25,
240096,2025-2026,PE-903,C,Period 3,,310,TCH004,25,
240097,2025-2026,PE-903,C,Period 3,,310,TCH004,25,
240098,2025-2026,PE-903,C,Period 3,,310,TCH004,25,
240099,2025-2026,PE-903,C,Period 3,,310,TCH004,25,
240100,2025-2026,PE-903,C,Period 3,,310,TCH004,25,
240101,2025-2026,PE-903,D,Period 4,,Gym,TCH005,25,
240102,2025-2026,PE-903,D,Period 4,,Gym,TCH005,25,
240103,2025-2026,PE-903,D,Period 4,,Gym,TCH005,25,
240104,2025-2026,PE-903,D,Period 4,,Gym,TCH005,25,
240105,2025-2026,PE-903,D,Period 4,,Gym,TCH005,25,
240106,2025-2026,PE-903,D,Period 4,,Gym,TCH005,25,
240107,2025-2026,PE-903,D,Period 4,,Gym,TCH005,25,
240108,2025-2026,PE-903,D,Period 4,,Gym,TCH005,25,
240109,2025-2026,PE-903,D,Period 4,,Gym,TCH005,25,
240110,2025-2026,PE-903,D,Period 4,,Gym,TCH005,25,
240111,2025-2026,PE-903,D,Period 4,,Gym,TCH005,25,
240112,2025-2026,PE-903,D,Period 4,,Gym,TCH005,25,
240113,2025-2026,PE-903,D,Period 4,,Gym,TCH005,25,
240114,2025-2026,PE-903,D,Period 4,,Gym,TCH005,25,
240115,2025-2026,PE-903,D,Period 4,,Gym,TCH005,25,
240116,2025-2026,PE-903,D,Period 4,,Gym,TCH005,25,
240117,2025-2026,PE-903,D,Period 4,,Gym,TCH005,25,
240118,2025-2026,PE-903,D,Period 4,,Gym,TCH005,25,
240119,2025-2026,PE-903,D,Period 4,,Gym,TCH005,25,
240120,2025-2026,PE-903,D,Period 4,,Gym,TCH005,25,
240121,2025-2026,PE-903,D,Period 4,,Gym,TCH005,25,
240122,2025-2026,PE-903,D,Period 4,,Gym,TCH005,25,
240123,2025-2026,PE-903,D,Period 4,,Gym,TCH005,25,
240124,2025-2026,PE-903,D,Period 4,,Gym,TCH005,25,
240125,2025-2026,PE-903,D,Period 4,,Gym,TCH005,25,
